29,28000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
30,29000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
31,30000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
32,31000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
33,32000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
34,33000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
35,34000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
36,35000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
37,36000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
38,37000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
39,38000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
40,39000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
41,40000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
42,41000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
43,42000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
44,43000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
45,44000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
46,45000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
47,46000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
48,47000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
49,48000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
50,49000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
51,50000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
52,51000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
53,52000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
54,53000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
55,54000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
56,55000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
57,56000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
58,57000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
59,58000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
60,59000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
61,60000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
62,61000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
63,62000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
64,63000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
65,64000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
66,65000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
67,66000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
68,67000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
69,68000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
70,69000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
71,70000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
72,71000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
73,72000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
74,73000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
75,74000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
76,75000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
77,76000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
78,77000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
79,78000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
80,79000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
81,80000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
82,81000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
83,82000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
84,83000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
85,84000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
86,85000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
87,86000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
88,87000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
89,88000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
90,89000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
91,90000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
92,91000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
93,92000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
94,93000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
95,94000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
96,95000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
97,96000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
98,97000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
99,98000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
100,99000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
101,100000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
102,101000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
103,102000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
104,103000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
105,104000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
106,105000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
107,106000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
108,107000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
109,108000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
110,109000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
111,110000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
112,111000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
113,112000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
114,113000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
115,114000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
116,115000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
117,116000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
118,117000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
119,118000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
120,119000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
121,120000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
122,121000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
123,122000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
124,123000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
125,124000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
126,125000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
127,126000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
128,127000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
129,128000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
130,129000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
131,130000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
132,131000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
133,132000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
134,133000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
135,134000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
136,135000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
137,136000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
138,137000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
139,138000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
140,139000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
141,140000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
142,141000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
143,142000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
144,143000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
145,144000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
146,145000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
147,146000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
148,147000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
149,148000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
150,149000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
151,150000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
152,151000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
153,152000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
154,153000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
155,154000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
156,155000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
157,156000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
158,157000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
159,158000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
160,159000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
161,160000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
162,161000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
163,162000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
164,163000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
165,164000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
166,165000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
167,166000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
168,167000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
169,168000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
170,169000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
171,170000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
172,171000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
173,172000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
174,173000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
175,174000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
176,175000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
177,176000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
178,177000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
179,178000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
180,179000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
181,180000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
182,181000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
183,182000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
184,183000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
185,184000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
186,185000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
187,186000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
188,187000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
189,188000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
190,189000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
191,190000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
192,191000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
193,192000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
194,193000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
195,194000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
196,195000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
197,196000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
198,197000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
199,198000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
200,199000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
201,200000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
202,201000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
203,202000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
204,203000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
205,204000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
206,205000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
207,206000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
208,207000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
209,208000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
210,209000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
211,210000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
212,211000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
213,212000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
214,213000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
215,214000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
216,215000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
217,216000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
218,217000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
219,218000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
220,219000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
221,220000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
222,221000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
223,222000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
224,223000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
225,224000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
226,225000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
227,226000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
228,227000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
229,228000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
230,229000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
231,230000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
232,231000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
233,232000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
234,233000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
235,234000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
236,235000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
237,236000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
238,237000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
239,238000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
240,239000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
241,240000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
242,241000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
243,242000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
244,243000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
245,244000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
246,245000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
247,246000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
248,247000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
249,248000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
250,249000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
251,250000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
252,251000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
253,252000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
254,253000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
255,254000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
256,255000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
257,256000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
258,257000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
259,258000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
260,259000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
261,260000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
262,261000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
263,262000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
264,263000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
265,264000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
266,265000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
267,266000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
268,267000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
269,268000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
270,269000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
271,270000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
272,271000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
273,272000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
274,273000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
275,274000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
276,275000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
277,276000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
278,277000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
279,278000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
280,279000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
281,280000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
282,281000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
283,282000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
284,283000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
285,284000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
286,285000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
287,286000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
288,287000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
289,288000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
290,289000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
291,290000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
292,291000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
293,292000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
294,293000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
295,294000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
296,295000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
297,296000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
298,297000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
299,298000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
300,299000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
301,300000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
302,301000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
303,302000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
304,303000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
305,304000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
306,305000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
307,306000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
308,307000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
309,308000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
310,309000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
311,310000,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
